x,y
0.478449,0.495598
0.494604,0.505042
0.456283,0.529498
0.483184,0.512021
0.452242,0.474084
0.436632,0.512800
0.484658,0.510960
0.368607,0.473819
0.444469,0.543414
0.477235,0.505704
0.408735,0.495894
0.461305,0.505022
0.426041,0.480407
0.438090,0.539265
0.458269,0.488630
0.461570,0.501251
0.440836,0.480962
0.454070,0.484639
0.452705,0.512310
0.438549,0.492850
0.440824,0.491430
0.428806,0.493890
0.434332,0.477662
0.446916,0.483706
0.465239,0.514137
0.433273,0.517693
0.473879,0.471693
0.438281,0.498504
0.464873,0.530799
0.460007,0.494217
0.470719,0.520608
0.450508,0.526638
0.446732,0.495409
0.452407,0.489168
0.446125,0.519659
0.439623,0.537396
0.406856,0.511336
0.492540,0.505923
0.406021,0.532665
0.424676,0.488612
0.452605,0.499830
0.449473,0.486300
0.428917,0.500109
0.497343,0.517543
0.431239,0.503917
0.474848,0.507929
0.482674,0.532745
0.455130,0.484031
0.466717,0.498748
0.411124,0.461844
0.427893,0.505552
0.449687,0.479165
0.479868,0.480180
0.424552,0.540987
0.405358,0.505099
0.455852,0.551806
0.442904,0.495554
0.480826,0.571098
0.466744,0.506705
0.450011,0.486791
0.473283,0.552691
0.491627,0.503404
0.439085,0.502977
0.455171,0.483264
0.454887,0.480357
0.453833,0.521735
0.457980,0.493959
0.456606,0.519425
0.460180,0.487512
0.461110,0.516710
0.446415,0.540738
0.437170,0.502163
0.464875,0.548203
0.481853,0.493468
0.457551,0.527076
0.409475,0.471589
0.448396,0.493096
0.431497,0.478972
0.459070,0.503361
0.445388,0.541673
0.469748,0.501547
0.438966,0.515170
0.471416,0.509596
0.484912,0.516786
0.456701,0.521013
0.468633,0.491995
0.429005,0.465814
0.492635,0.509966
0.476099,0.538384
0.463617,0.526542
0.430915,0.487664
0.449031,0.518742
0.458465,0.524497
0.462333,0.530860
0.470322,0.517130
0.472404,0.497469
0.422685,0.502406
0.419247,0.487988
0.439466,0.462439
0.473049,0.514453
0.466384,0.508958
0.462864,0.541536
0.462322,0.493322
0.467430,0.470303
0.433208,0.512327
0.413051,0.510579
0.414263,0.506553
0.449423,0.505436
0.499000,0.519893
0.481466,0.544827
0.466875,0.486045
0.459478,0.518239
0.469051,0.494369
0.450725,0.535964
0.468662,0.494280
0.437674,0.489373
0.414335,0.517099
0.414737,0.490934
0.477551,0.522573
0.472095,0.518919
0.462744,0.495303
0.429763,0.542463
0.442538,0.526556
0.459026,0.498182
0.400204,0.521925
0.434430,0.521211
0.434675,0.477048
0.434681,0.495847
0.469334,0.487619
0.433347,0.530414
0.429478,0.529415
0.423973,0.499434
0.439112,0.486581
0.467148,0.526878
0.457262,0.489772
0.454653,0.490972
0.455357,0.495202
0.451167,0.502879
0.449600,0.530192
0.434075,0.504461
0.428699,0.486928
0.453384,0.496176
0.446565,0.520498
0.429705,0.545228
0.473951,0.519526
0.442983,0.514491
0.452415,0.487848
0.458567,0.490843
0.443679,0.501981
0.451778,0.521860
0.457879,0.486031
0.448773,0.479002
0.485383,0.502649
0.477289,0.482243
0.442554,0.482866
0.429107,0.536915
0.473123,0.455314
0.438188,0.503894
0.449844,0.521815
0.438449,0.511817
0.438272,0.467866
0.415187,0.487845
0.424709,0.519063
0.471021,0.513192
0.419563,0.500083
0.440225,0.494293
0.406543,0.519148
0.450053,0.534674
0.429492,0.530011
0.453988,0.499541
0.422380,0.524694
0.452881,0.496063
0.507433,0.547677
0.446532,0.518682
0.438165,0.514504
0.501333,0.512636
0.456317,0.522260
0.474965,0.508556
0.459677,0.546248
0.440001,0.542927
0.458250,0.508741
0.456106,0.446788
0.461841,0.502529
0.433406,0.468132
0.482894,0.509193
0.450006,0.480488
0.480629,0.484675
0.419766,0.535394
0.374545,0.512428
0.470833,0.500730
0.420960,0.511653
0.441408,0.523408
0.471864,0.478818
0.470912,0.504884
0.464315,0.473801
0.449560,0.474930
0.416372,0.538399
0.428212,0.471732
0.448717,0.483615
0.417173,0.520103
0.437047,0.465474
0.429853,0.469187
0.424981,0.516365
0.472236,0.521614
0.382793,0.472086
0.453927,0.521648
0.404892,0.504417
0.446822,0.466352
0.414153,0.542013
0.432809,0.493479
0.485716,0.548278
0.481982,0.542110
0.412207,0.487178
0.472944,0.475781
0.404588,0.522486
0.434048,0.492618
0.454233,0.504440
0.458625,0.501754
0.443879,0.492675
0.483406,0.545853
0.470153,0.492632
0.439596,0.514527
0.472049,0.558677
0.486363,0.491850
0.414940,0.550711
0.448634,0.485935
0.467502,0.504709
0.471420,0.533138
0.502781,0.490130
0.456129,0.527262
0.446753,0.488332
0.432278,0.491631
0.438389,0.504819
0.425333,0.538276
0.457276,0.505704
0.453606,0.497590
0.454119,0.567818
0.438962,0.471725
0.470418,0.512237
0.488555,0.521293
0.467086,0.515573
0.444955,0.515400
0.444969,0.492336
0.474473,0.499550
0.456689,0.496480
0.448635,0.544679
0.464756,0.500884
0.439301,0.469240
0.477988,0.508799
0.445146,0.531280
0.411141,0.497298
0.441350,0.529059
0.435233,0.555996
0.436160,0.490991
0.461957,0.552231
0.438385,0.522447
0.477412,0.533893
0.415891,0.510507
0.433190,0.513182
0.443133,0.509576
0.485910,0.549638
0.470154,0.484252
0.499577,0.508618
0.461037,0.505861
0.473274,0.480100
0.402366,0.483367
0.450548,0.506010
0.462925,0.498019
0.446891,0.488197
0.476992,0.492418
0.465712,0.542144
0.455440,0.496006
0.511969,0.503660
0.431988,0.530715
0.461331,0.505740
0.481147,0.490195
0.472587,0.458990
0.436557,0.475748
0.448798,0.507752
0.455377,0.484333
0.423925,0.560338
0.458056,0.501484
0.463931,0.502838
0.470433,0.530667
0.452710,0.486242
0.453998,0.535619
0.459201,0.500204
0.435650,0.495182
0.394111,0.463711
0.423852,0.515779
0.458778,0.509579
0.478142,0.503726
0.416990,0.509929
0.437174,0.506823
0.449004,0.550801
0.444593,0.529578
0.450702,0.478518
0.464746,0.465131
0.439004,0.492225
0.457535,0.483748
0.467272,0.523423
0.421514,0.484701
0.457042,0.513858
0.456786,0.533071
0.447101,0.531836
0.447955,0.518349
0.482506,0.493615
0.487774,0.537084
0.396777,0.506827
0.451704,0.500333
0.469930,0.509868
0.443689,0.501311
0.476468,0.544397
0.450397,0.503468
0.457716,0.498706
0.477473,0.493616
0.449766,0.521420
0.425806,0.489813
0.442024,0.484908
0.445739,0.490731
0.460415,0.518667
0.472300,0.541316
0.432134,0.503302
0.432714,0.518668
0.436963,0.514581
0.463627,0.484460
0.468050,0.505718
0.479015,0.444772
0.452058,0.513231
0.448453,0.532089
0.474685,0.494706
0.408370,0.519816
0.440944,0.531188
0.453073,0.449397
0.476007,0.550474
0.454157,0.478204
0.453391,0.523803
0.480320,0.467813
0.487162,0.471819
0.432342,0.509993
0.433399,0.527896
0.437458,0.521345
0.399768,0.556801
0.486937,0.490354
0.455078,0.500981
0.446259,0.502330
0.451649,0.509910
0.494798,0.543979
0.492155,0.527567
0.471259,0.496729
0.446096,0.493096
0.429638,0.502045
0.441951,0.516239
0.451124,0.535958
0.429533,0.540828
0.406902,0.509242
0.485655,0.531476
0.447796,0.450864
0.415762,0.526571
0.452928,0.487285
0.446191,0.488433
0.455076,0.481047
0.484880,0.527823
0.433866,0.492424
0.432825,0.486976
0.479287,0.478246
0.456952,0.497011
0.463381,0.506394
0.457822,0.494415
0.455909,0.535738
0.484685,0.488442
0.455196,0.484896
0.464140,0.518675
0.457515,0.485098
0.448698,0.481017
0.460876,0.508248
0.491894,0.489476
0.482496,0.486512
0.438587,0.502229
0.441924,0.525526
0.447356,0.540128
0.414393,0.506202
0.427017,0.517762
0.463069,0.470626
0.462761,0.514998
0.485104,0.484714
0.431199,0.493093
0.468167,0.495994
0.430999,0.523933
0.459501,0.531863
0.485227,0.507801
0.463178,0.483303
0.413127,0.498754
0.434271,0.513738
0.438955,0.514635
0.447969,0.463261
0.427550,0.481532
0.483735,0.461107
0.485124,0.483645
0.426996,0.500450
0.510640,0.488169
0.467128,0.548226
0.483493,0.486432
0.470250,0.529958
0.458078,0.546605
0.407891,0.484262
0.428795,0.512308
0.450956,0.516092
0.417346,0.517139
0.436766,0.461406
0.435725,0.504563
0.423861,0.466154
0.465288,0.500849
0.438027,0.519291
0.433374,0.494062
0.482684,0.482503
0.448250,0.488583
0.460563,0.510671
0.436130,0.526490
0.432735,0.508319
0.437028,0.497741
0.467793,0.515516
0.468464,0.516848
0.449774,0.504731
0.433596,0.480802
0.460785,0.528048
0.473029,0.533015
0.495040,0.467169
0.458776,0.515511
0.412408,0.498458
0.486713,0.481828
0.471358,0.519831
0.452304,0.506964
0.451060,0.533421
0.438586,0.510828
0.424984,0.474600
0.514251,0.504710
0.425383,0.540834
0.430900,0.508134
0.427928,0.514596
0.436036,0.504444
0.435034,0.519590
0.422966,0.513113
0.460562,0.481896
0.439925,0.491472
0.414604,0.492114
0.440093,0.504131
0.403692,0.520282
0.441027,0.534771
0.470431,0.527318
0.416849,0.558568
0.451515,0.488307
0.416843,0.492341
0.471529,0.487707
0.452368,0.492111
0.490773,0.467196
0.446761,0.515563
0.474080,0.561839
0.435206,0.522575
0.453010,0.481617
0.473411,0.498479
0.442882,0.516597
0.461738,0.464787
0.490801,0.528288
0.434467,0.475192
0.433047,0.497164
0.445159,0.520021
0.439313,0.525193
0.471668,0.530812
0.474354,0.498024
0.472645,0.476748
0.440435,0.511654
0.432556,0.519187
0.421117,0.502876
0.487630,0.494945
0.483384,0.519132
0.456610,0.499562
0.438466,0.534479
0.471833,0.518429
0.443879,0.543017
0.453862,0.511266
0.454948,0.502562
0.442060,0.513763
0.442128,0.516807
0.441627,0.522729
0.473666,0.525511
0.447080,0.497705
0.421703,0.515483
0.447726,0.513756
0.496040,0.534342
0.413446,0.497201
0.489278,0.528834
0.407664,0.460248
0.463585,0.485685
0.417091,0.472155
0.471540,0.480088
0.456053,0.506917
0.473139,0.514379
0.423143,0.498616
0.453075,0.517521
0.430994,0.480675
0.435788,0.520363
0.436809,0.529582
0.444492,0.461019
0.491741,0.479674
0.503492,0.498924
0.449860,0.505050
0.484290,0.545005
0.475472,0.517918
0.454939,0.501569
0.450668,0.447557
0.427022,0.552178
0.446030,0.519945
0.444947,0.497736
0.468204,0.476965
0.463214,0.522669
0.441720,0.531150
0.481052,0.518758
0.447514,0.505368
0.420138,0.484223
0.462437,0.552487
0.477354,0.508931
0.429434,0.488565
0.479131,0.476441
0.444242,0.463325
0.465292,0.510055
0.492002,0.550002
0.460260,0.518167
0.472127,0.477777
0.458083,0.481177
0.461285,0.549483
0.427607,0.466149
0.466528,0.499321
0.489983,0.502489
0.423195,0.490879
0.439643,0.502548
0.461040,0.489681
0.407823,0.558251
0.428030,0.494240
0.454888,0.525821
0.464723,0.500468
0.476476,0.494472
0.464022,0.530368
0.394300,0.555342
0.470332,0.483730
0.487295,0.520678
0.451056,0.505686
0.443169,0.499423
0.505544,0.525080
0.457032,0.548597
0.474103,0.488725
0.421688,0.503920
0.471201,0.522615
0.461404,0.524657
0.442537,0.476060
0.454636,0.492057
0.477302,0.492812
0.474340,0.507152
0.433455,0.477624
0.411204,0.537465
0.472197,0.507528
0.399131,0.503319
0.509819,0.515759
0.441735,0.505296
0.409482,0.519122
0.455090,0.496295
0.458449,0.529707
0.464881,0.491506
0.451527,0.537391
0.459025,0.447425
0.499091,0.530905
0.429243,0.512343
0.446598,0.499129
0.474692,0.462145
0.443996,0.513716
0.440063,0.513466
0.427105,0.534014
0.475306,0.474113
0.475868,0.535118
0.471308,0.522893
0.441898,0.509070
0.465481,0.506439
0.464055,0.518624
0.380846,0.517444
0.470869,0.552470
0.466176,0.513249
0.456719,0.486156
0.488280,0.534790
0.471270,0.481894
0.426806,0.507375
0.466931,0.495619
0.450531,0.514826
0.482751,0.512360
0.465640,0.494771
0.439724,0.518049
0.466394,0.535360
0.447684,0.487389
0.432309,0.523340
0.424770,0.515091
0.489274,0.501821
0.451935,0.517280
0.439017,0.502505
0.474967,0.527471
0.466399,0.530406
0.439226,0.507976
0.443897,0.485079
0.437986,0.479507
0.425274,0.512817
0.447114,0.482741
0.472085,0.508484
0.443857,0.468111
0.439923,0.491263
0.422986,0.529433
0.478942,0.488072
0.463213,0.493738
0.443912,0.510423
0.437426,0.492999
0.440020,0.488956
0.449336,0.506557
0.454500,0.500665
0.473188,0.510541
0.459775,0.548113
0.474133,0.537868
0.458652,0.489760
0.426831,0.492388
0.460260,0.509782
0.457728,0.494702
0.408506,0.514063
0.452496,0.492909
0.430994,0.491065
0.420787,0.492417
0.450497,0.480049
0.449335,0.460214
0.444607,0.498417
0.441427,0.495995
0.410136,0.503993
0.465101,0.499402
0.433671,0.481746
0.440867,0.476110
0.443543,0.511758
0.458074,0.544882
0.441393,0.495325
0.429227,0.502141
0.428657,0.469246
0.438466,0.528474
0.470250,0.509991
0.449820,0.526649
0.422111,0.520434
0.429538,0.499672
0.424165,0.506241
0.487339,0.464706
0.477909,0.501261
0.450560,0.465987
0.414118,0.517793
0.440917,0.543875
0.443015,0.497702
0.403647,0.461000
0.417648,0.510788
0.454970,0.518549
0.428649,0.507136
0.468005,0.530655
0.431905,0.481162
0.433189,0.545944
0.466299,0.517997
0.463115,0.469432
0.451936,0.538411
0.405214,0.530122
0.446627,0.502986
0.437144,0.558250
0.428952,0.535917
0.461594,0.514537
0.489165,0.517370
0.458649,0.538686
0.430294,0.508213
0.427401,0.482190
0.415579,0.526032
0.465170,0.525985
0.469939,0.440013
0.447327,0.521869
0.457641,0.530078
0.459645,0.473792
0.434441,0.513397
0.398707,0.483549
0.469820,0.486375
0.452426,0.481605
0.444438,0.554471
0.436763,0.518904
0.473622,0.482968
0.447000,0.510871
0.475502,0.498070
0.465665,0.469369
0.481887,0.517442
0.462942,0.467684
0.438616,0.481621
0.432615,0.540681
0.455798,0.507543
0.430089,0.521251
0.458915,0.515824
0.456912,0.511893
0.479955,0.521215
0.421473,0.522066
0.450954,0.467693
0.432522,0.535823
0.458703,0.500121
0.463574,0.491899
0.423036,0.512807
0.447429,0.476820
0.423348,0.512705
0.442439,0.485250
0.470172,0.516793
0.406365,0.553844
0.435721,0.509376
0.446946,0.495219
0.435323,0.465806
0.516546,0.552469
0.413613,0.512171
0.446175,0.499156
0.449108,0.488062
0.432917,0.501590
0.460252,0.514479
0.477499,0.483258
0.445750,0.515352
0.420367,0.520897
0.401567,0.481948
0.466739,0.508257
0.413980,0.480610
0.495640,0.486448
0.416023,0.484521
0.494949,0.490431
0.434403,0.481549
0.477448,0.536363
0.413163,0.498331
0.427782,0.535907
0.473503,0.497010
0.444684,0.512854
0.484201,0.497199
0.446708,0.503625
0.477890,0.526394
0.480413,0.446465
0.435245,0.487702
0.475815,0.530119
0.466930,0.502612
0.441109,0.483452
0.459699,0.503015
0.453432,0.518535
0.467870,0.494701
0.467475,0.517775
0.433688,0.548998
0.454122,0.541763
0.420151,0.522161
0.437095,0.513402
0.442111,0.504288
0.470383,0.497614
0.439687,0.529463
0.416162,0.507155
0.433604,0.585378
0.446736,0.502462
0.452831,0.529033
0.460160,0.549408
0.466319,0.524720
0.437181,0.479960
0.413213,0.517289
0.392484,0.515681
0.460372,0.508179
0.427919,0.510372
0.463103,0.500598
0.479265,0.545797
0.491938,0.531730
0.433426,0.540651
0.501289,0.507739
0.470546,0.517967
0.445351,0.453798
0.423042,0.503695
0.475824,0.521355
0.472278,0.492293
0.462561,0.485182
0.419003,0.491967
0.415724,0.491540
0.455683,0.496204
0.470368,0.503257
0.458618,0.500034
0.442435,0.518324
0.443389,0.465870
0.469231,0.530738
0.438876,0.509646
0.459706,0.490471
0.427543,0.459248
0.456803,0.497820
0.434474,0.479731
0.426225,0.538016
0.481403,0.534366
0.460497,0.487450
0.456880,0.512161
0.464291,0.515780
0.480666,0.495193
0.454687,0.567272
0.425292,0.529418
0.432517,0.485832
0.472668,0.491312
0.421944,0.477792
0.440034,0.479512
0.401970,0.519924
0.421078,0.490358
0.454504,0.494195
0.482028,0.508612
0.414231,0.498219
0.449412,0.499342
0.446074,0.539100
0.430532,0.577658
0.447842,0.519324
0.445072,0.542246
0.465989,0.515989
0.441310,0.519502
0.484408,0.530037
0.460495,0.534625
0.414982,0.481019
0.447755,0.522863
0.452098,0.490139
0.450292,0.506656
0.429371,0.488022
0.456881,0.490077
0.461176,0.548361
0.472438,0.502838
0.437196,0.509063
0.471026,0.505930
0.421694,0.453044
0.419914,0.475771
0.410877,0.483505
0.450658,0.526640
0.395456,0.540483
0.464872,0.498670
0.492887,0.507411
0.441547,0.503290
0.418486,0.482310
0.471333,0.504521
0.483664,0.533115
0.438693,0.502448
0.485149,0.512364
0.453983,0.495889
0.495955,0.502409
0.446171,0.500700
0.450390,0.491850
0.443952,0.510555
0.426021,0.488627
0.465761,0.496063
0.447750,0.502903
0.439146,0.515644
0.428624,0.499772
0.448548,0.507877
0.450067,0.496179
0.464609,0.519447
0.436387,0.480097
0.469623,0.458534
0.444149,0.502234
0.440156,0.494237
0.420850,0.543726
0.419640,0.467654
0.481738,0.514999
0.457804,0.525906
0.468886,0.517457
0.467374,0.465783
0.443157,0.533415
0.432373,0.470945
0.444755,0.500893
0.455981,0.506851
0.443561,0.512664
0.434790,0.461484
0.440597,0.531272
0.442202,0.459585
0.450290,0.488993
0.471141,0.503280
0.498710,0.540280
0.416282,0.559370
0.452021,0.525758
0.458998,0.431368
0.412161,0.537719
0.498286,0.442414
0.425650,0.525529
0.473676,0.474085
0.456685,0.505616
0.408494,0.505854
0.443433,0.493875
0.458099,0.524461
0.472821,0.474273
0.412500,0.473330
0.476616,0.480237
0.441924,0.497527
0.478160,0.512437
0.449877,0.514101
0.468992,0.503617
0.426765,0.494778
0.440892,0.532775
0.451629,0.491389
0.436509,0.474845
0.439694,0.533001
0.455241,0.510671
0.474731,0.486069
0.474165,0.488461
0.505750,0.493809
0.451190,0.486895
0.463514,0.491317
0.470234,0.478767
0.471358,0.520391
0.469564,0.479566
0.425221,0.503398
0.396514,0.491163
0.452663,0.501249
0.462961,0.503706
0.444727,0.506368
0.436542,0.516661
0.394724,0.519786
0.434541,0.505393
0.444224,0.515205
0.442867,0.521334
0.472389,0.473936
0.441638,0.515507
0.469748,0.500707
0.458003,0.526687
0.446741,0.535265
0.457002,0.487155
0.413551,0.477276
0.457556,0.449841
0.470783,0.506336
0.474296,0.496673
0.443904,0.506040
0.394620,0.467133
0.453048,0.479454
0.449531,0.493471
0.430587,0.502709
0.461579,0.503580
0.418675,0.518290
0.429024,0.493271
0.460138,0.506594
0.464903,0.528315
0.441741,0.515730
0.462818,0.518481
0.456550,0.448526
0.449870,0.478949
0.459810,0.536444
0.449643,0.511260
0.456010,0.509304
0.454051,0.504752
0.437619,0.463791
0.440261,0.518190
0.470054,0.513046
0.469226,0.522843
0.442883,0.531699
0.459800,0.516840
0.438307,0.513533
0.485759,0.519541
0.456241,0.511738
0.440319,0.498418
0.463371,0.496118
0.450195,0.497462
0.426994,0.538061
0.457483,0.487457
0.477407,0.536675
0.458359,0.518798
0.419633,0.484860
0.453462,0.487183
0.420713,0.540269
0.450745,0.534845
0.459970,0.520064
0.438130,0.521327
0.452801,0.541454
0.416303,0.493878
0.448743,0.515420
0.428120,0.548323
0.445570,0.497020
0.423537,0.500829
0.486067,0.572025
0.453132,0.510703
0.486028,0.518419
0.472234,0.501492
0.427992,0.489452
0.474258,0.441908
0.414794,0.529715
0.435424,0.520967
0.483769,0.567170
0.442825,0.493843
0.473911,0.458700
0.445802,0.529514
0.445245,0.465561
0.429884,0.477842
0.444545,0.467719
0.449404,0.528431
0.416726,0.505895
0.432026,0.528918
0.471502,0.492497
0.442102,0.509647
0.449498,0.508088
0.424073,0.529409
0.450239,0.504872
0.468997,0.528465
0.462918,0.508832
0.460315,0.513847
0.450553,0.518751
0.414679,0.523452
0.437017,0.483149
0.470340,0.446414
0.460372,0.480320
0.444505,0.482991
0.447594,0.534235
0.436996,0.517423
0.437894,0.531382
0.439796,0.494328
0.436390,0.508642
0.436820,0.490569
0.475345,0.489863
0.446200,0.498979
0.463786,0.527494
0.450709,0.532586
0.467808,0.513012
0.438323,0.519998
0.482853,0.498356
0.469903,0.478278
0.482850,0.504438
0.453756,0.559322
0.436156,0.486888
0.488665,0.497894
0.478572,0.526492
0.456960,0.499988
0.511357,0.533396
0.450175,0.529360
0.439546,0.537959
0.445494,0.469383
0.476902,0.500555
0.433684,0.529043
0.442713,0.504181
0.470066,0.504721
0.465487,0.557108
0.438050,0.478335
0.462515,0.505151
0.419588,0.504221
0.420039,0.481169
0.483896,0.524934
0.447796,0.563733
0.406870,0.484366
0.440809,0.553979
0.414623,0.509447
0.466286,0.523303
0.462734,0.493560
0.450263,0.489829
0.457223,0.536307
0.472146,0.527737
0.463396,0.477924
0.440646,0.504663
0.441006,0.513436
0.469832,0.524284
0.435351,0.508880
0.437498,0.538943
0.474634,0.505382
0.417825,0.487064
0.470907,0.542868
0.451503,0.474999
0.439116,0.475722
0.465832,0.506978
0.480113,0.473474
0.463161,0.522691
0.413203,0.489815
0.464805,0.473950
0.462029,0.504847
0.433913,0.494730
0.455804,0.516190
0.453877,0.524453
0.466912,0.484813
0.461190,0.522141
0.425573,0.512540
0.459913,0.495680
0.459972,0.494157
0.486762,0.507733
0.452751,0.480395
0.464476,0.492710
0.478784,0.525366
0.499868,0.492059
0.446903,0.534740
0.445519,0.470779
0.425475,0.533281
0.478443,0.491967
0.459340,0.485136
0.408993,0.543268
0.457419,0.470807
0.450013,0.526497
0.436013,0.495700
0.484030,0.536689
0.477220,0.521880
0.463372,0.520862
0.428105,0.530498
0.453133,0.538440
0.427096,0.460596
0.493877,0.501804
0.430517,0.506065
0.427726,0.509898
0.462304,0.474996
0.419214,0.512573
0.407954,0.503502
0.435054,0.503163
0.439861,0.482385
0.458867,0.503256
0.464243,0.514007
0.461857,0.537903
0.404204,0.508980
0.441698,0.522631
0.455665,0.486204
0.400782,0.562593
0.479693,0.515074
0.467122,0.479668
0.459440,0.512966
0.448208,0.530234
0.489942,0.519294
0.473026,0.524636
0.441185,0.485170
0.444553,0.516423
0.469800,0.504556
0.479833,0.506388
0.477596,0.547038
0.462188,0.512081
0.434619,0.508066
0.480120,0.497451
0.464856,0.552721
0.400954,0.535744
0.447358,0.494166
0.441972,0.507380
0.491809,0.511469
0.465353,0.480313
0.437083,0.504239
0.462319,0.556733
0.423339,0.515492
0.470948,0.540126
0.399400,0.485724
0.449798,0.480273
0.458424,0.486716
0.445368,0.567721
0.460102,0.534626
0.416851,0.506051
0.461237,0.508820
0.414887,0.541225
0.469771,0.488584
0.457396,0.518711
0.436854,0.493480
0.456270,0.514163
0.441651,0.495619
0.429791,0.485981
0.468954,0.501488
0.408549,0.499734
0.439497,0.525062
0.436037,0.542254
0.461028,0.503240
0.440897,0.505835
0.477060,0.500665
0.476202,0.476912
0.448448,0.524293
0.479844,0.475522
0.466205,0.492499
0.469070,0.510216
0.488021,0.487438
0.471590,0.548004
0.436342,0.491654
0.441822,0.521680
0.462600,0.496988
0.496878,0.488732
0.431043,0.515110
0.429647,0.494973
0.452287,0.490317
0.429644,0.537574
0.438747,0.545186
0.457497,0.490506
0.421414,0.479376
0.445284,0.526291
0.452610,0.493527
0.437556,0.499247
0.433240,0.501192
0.430711,0.551952
0.463387,0.461541
0.425105,0.536016
0.450617,0.510846
0.427219,0.568000
0.440219,0.537167
0.462349,0.505672
0.467304,0.487919
0.415685,0.514467
0.443549,0.471894
0.469327,0.512638
0.460762,0.488034
0.490503,0.501913
0.450645,0.503156
0.466027,0.480217
0.447126,0.481649
0.455791,0.511052
0.437232,0.526462
0.443135,0.478474
0.472435,0.517788
0.419726,0.518463
0.443064,0.502425
0.458375,0.535759
0.430983,0.511548
0.415363,0.490172
0.458763,0.509801
0.431856,0.469895
0.398736,0.493056
0.465360,0.575906
0.472133,0.549615
0.417642,0.499261
0.458781,0.495546
0.450541,0.518504
0.424986,0.544518
0.459570,0.548802
0.444453,0.527372
0.442325,0.478030
0.499626,0.511152
0.449077,0.491895
0.451154,0.524647
0.444968,0.511159
0.388594,0.489850
0.444804,0.474272
0.482640,0.533553
0.493867,0.512471
0.430872,0.500813
0.449057,0.491873
0.468030,0.450505
0.413364,0.459397
0.499871,0.477246
0.458003,0.499112
0.428705,0.508792
0.449111,0.478657
0.448837,0.500740
0.461566,0.507832
0.481396,0.544518
0.455743,0.463222
0.492165,0.513334
0.464567,0.502708
0.464659,0.498518
0.481841,0.530535
0.464790,0.532978
0.442156,0.463178
0.435454,0.462918
0.480444,0.503766
0.461758,0.508979
0.484124,0.492266
0.448496,0.509756
0.468759,0.508714
0.471074,0.527271
0.435268,0.506116
0.438261,0.523836
0.449765,0.522039
0.460518,0.490922
0.484207,0.563941
0.434481,0.498469
0.424313,0.494271
0.476752,0.526916
0.498501,0.519641
0.454103,0.531844
0.467097,0.522290
0.410737,0.510263
0.462050,0.507681
0.457900,0.547551
0.470705,0.483281
0.474709,0.490578
0.462084,0.480216
0.464319,0.498810
0.443153,0.501353
0.456554,0.482734
0.460140,0.471252
0.452738,0.488727
0.411155,0.470864
0.459774,0.529201
0.443875,0.538470
0.499118,0.464780
0.456223,0.512779
0.411580,0.529261
0.448304,0.498281
0.476246,0.493096
0.475767,0.518458
0.436992,0.502074
0.454216,0.532657
0.446778,0.519520
0.467844,0.488637
0.454490,0.509208
0.461743,0.507466
0.439047,0.525036
0.439373,0.479911
0.424667,0.483138
0.480639,0.472795
0.452881,0.532992
0.481732,0.511470
0.413898,0.498256
0.473374,0.507998
0.432514,0.485876
0.451201,0.560300
0.495836,0.536607
0.462412,0.511407
0.443789,0.530923
0.426159,0.509269
0.483662,0.508971
0.437068,0.521272
0.467497,0.541696
0.449436,0.503793
0.426245,0.507652
0.430932,0.480070
0.485550,0.506889
0.470772,0.512842
0.454597,0.534892
0.457875,0.458885
0.491766,0.487088
0.452512,0.506337
0.438099,0.509808
0.461051,0.497725
0.470924,0.487605
0.432945,0.499009
0.443718,0.494466
0.473671,0.534050
0.481917,0.497973
0.470234,0.492739
0.485577,0.516668
0.454459,0.529691
0.469426,0.512589
0.419817,0.512584
0.435201,0.479020
0.424272,0.491117
0.409008,0.482250
0.441761,0.510389
0.438492,0.499227
0.472761,0.495372
0.448084,0.516713
0.398822,0.478000
0.428601,0.503969
0.458405,0.504371
0.439940,0.571953
0.466927,0.536357
0.506616,0.481784
0.460195,0.492314
0.424416,0.524497
0.456955,0.521985
0.438941,0.470633
0.446779,0.527543
0.444675,0.542172
0.438250,0.495993
0.479628,0.463482
0.442397,0.485055
0.475621,0.523138
0.486398,0.504725
0.455990,0.501076
0.461657,0.469839
0.471992,0.500570
0.470957,0.483237
0.449844,0.514502
0.463441,0.508093
0.447518,0.499215
0.470734,0.543647
0.421960,0.489827
0.436230,0.500163
0.451413,0.520657
0.436320,0.552842
0.443873,0.471041
0.451288,0.497865
0.546186,0.496813
0.428505,0.540496
0.482913,0.480405
0.468266,0.519659
0.435548,0.486185
0.406364,0.477908
0.482067,0.501443
0.452414,0.540402
0.451855,0.509027
0.475104,0.534803
0.466042,0.497691
0.433549,0.483969
0.453984,0.528689
0.451573,0.525602
0.433309,0.496023
0.425020,0.573573
0.456214,0.518423
0.442410,0.499447
0.418765,0.501776
0.456224,0.490575
0.443370,0.508888
0.462846,0.479040
0.438965,0.493783
0.466378,0.555571
0.460264,0.454659
0.445826,0.482032
0.415799,0.473327
0.445838,0.534513
0.448675,0.449145
0.463182,0.490144
0.461608,0.529960
0.438403,0.513939
0.497311,0.514327
0.468215,0.458175
0.453905,0.498861
0.434714,0.491651
0.477348,0.500834
0.466805,0.492312
0.462035,0.502499
0.474661,0.545524
0.474649,0.482959
0.457025,0.534689
0.467696,0.549212
0.489481,0.483901
